time_ns,x,y,z,roll,pitch,yaw
1760679853544609812,-0.0502439,3.48537e-06,0.0771098,2.16776e-06,0.104002,3.91491e-05
1760679853545608142,-0.0502439,3.48537e-06,0.0771098,2.16776e-06,0.104002,3.91491e-05
1760679853547606937,-0.0502439,3.48543e-06,0.0771098,2.1687e-06,0.104002,3.91491e-05
1760679853548606590,-0.0502439,3.48549e-06,0.0771098,2.16965e-06,0.104002,3.91491e-05
1760679853549606484,-0.0502439,3.48549e-06,0.0771098,2.16965e-06,0.104002,3.91491e-05
1760679853550609292,-0.0502439,3.48555e-06,0.0771098,2.1706e-06,0.104002,3.91491e-05
1760679853551605228,-0.0502439,3.48555e-06,0.0771098,2.1706e-06,0.104002,3.91491e-05
1760679853552605612,-0.0502439,3.48561e-06,0.0771098,2.17154e-06,0.104002,3.91491e-05
1760679853553605075,-0.0502439,3.48561e-06,0.0771098,2.17154e-06,0.104002,3.91491e-05
1760679853554606391,-0.0502439,3.48567e-06,0.0771098,2.17249e-06,0.104002,3.9149e-05
1760679853555604171,-0.0502439,3.48567e-06,0.0771098,2.17249e-06,0.104002,3.9149e-05
1760679853556610366,-0.0502439,3.48567e-06,0.0771098,2.17249e-06,0.104002,3.9149e-05
1760679853558607698,-0.0502439,3.48573e-06,0.0771098,2.17343e-06,0.104002,3.9149e-05
1760679853559605838,-0.0502439,3.48579e-06,0.0771098,2.17438e-06,0.104002,3.9149e-05
1760679853560605661,-0.0502439,3.48585e-06,0.0771098,2.17532e-06,0.104002,3.9149e-05
1760679853561608440,-0.0502439,3.48585e-06,0.0771098,2.17532e-06,0.104002,3.9149e-05
1760679853562608043,-0.0502439,3.48591e-06,0.0771098,2.17626e-06,0.104002,3.9149e-05
1760679853563607595,-0.0502439,3.48591e-06,0.0771098,2.17626e-06,0.104002,3.9149e-05
1760679853564615995,-0.0502439,3.48597e-06,0.0771098,2.17721e-06,0.104002,3.9149e-05
1760679853565615057,-0.0502439,3.48597e-06,0.0771098,2.17721e-06,0.104002,3.9149e-05
1760679853566615491,-0.0502439,3.48603e-06,0.0771098,2.17815e-06,0.104002,3.9149e-05
1760679853574012388,-0.0502439,3.48621e-06,0.0771098,2.18098e-06,0.104002,3.91489e-05
1760679853574643613,-0.0502439,3.48627e-06,0.0771098,2.18098e-06,0.104002,3.91489e-05
1760679853575611926,-0.0502439,3.48627e-06,0.0771098,2.18192e-06,0.104002,3.91489e-05
1760679853577609238,-0.0502439,3.48633e-06,0.0771098,2.18286e-06,0.104002,3.91489e-05
1760679853578606176,-0.0502439,3.48639e-06,0.0771098,2.1838e-06,0.104002,3.91489e-05
1760679853579605649,-0.0502439,3.48639e-06,0.0771098,2.1838e-06,0.104002,3.91489e-05
1760679853580801984,-0.0502439,3.48645e-06,0.0771098,2.18474e-06,0.104002,3.91489e-05
1760679853581608722,-0.0502439,3.48645e-06,0.0771098,2.18474e-06,0.104002,3.91489e-05
1760679853582609657,-0.0502439,3.48645e-06,0.0771098,2.18474e-06,0.104002,3.91489e-05
1760679853583607106,-0.0502439,3.48651e-06,0.0771098,2.18569e-06,0.104002,3.91489e-05
1760679853584611107,-0.0502439,3.48657e-06,0.0771098,2.18663e-06,0.104002,3.91489e-05
1760679853585612353,-0.0502439,3.48657e-06,0.0771098,2.18663e-06,0.104002,3.91489e-05
1760679853586607547,-0.0502439,3.48663e-06,0.0771098,2.18757e-06,0.104002,3.91489e-05
1760679853587607150,-0.0502439,3.48663e-06,0.0771098,2.18757e-06,0.104002,3.91489e-05
1760679853588609278,-0.0502439,3.48669e-06,0.0771098,2.18851e-06,0.104002,3.91488e-05
1760679853589610894,-0.0502439,3.48669e-06,0.0771098,2.18851e-06,0.104002,3.91488e-05
1760679853590609545,-0.0502439,3.48675e-06,0.0771098,2.18945e-06,0.104002,3.91488e-05
1760679853591608737,-0.0502439,3.48675e-06,0.0771098,2.18945e-06,0.104002,3.91488e-05
1760679853592607228,-0.0502439,3.48675e-06,0.0771098,2.18945e-06,0.104002,3.91488e-05
1760679853593615046,-0.0502439,3.48681e-06,0.0771098,2.19039e-06,0.104002,3.91488e-05
1760679853595607479,-0.0502439,3.48687e-06,0.0771098,2.19133e-06,0.104002,3.91488e-05
1760679853596608555,-0.0502439,3.48693e-06,0.0771098,2.19227e-06,0.104002,3.91488e-05
1760679853597608268,-0.0502439,3.48693e-06,0.0771098,2.19227e-06,0.104002,3.91488e-05
1760679853598606819,-0.0502439,3.48699e-06,0.0771098,2.1932e-06,0.104002,3.91488e-05
1760679853599606361,-0.0502439,3.48699e-06,0.0771098,2.1932e-06,0.104002,3.91488e-05
1760679853600608629,-0.0502439,3.48705e-06,0.0771098,2.19414e-06,0.104002,3.91488e-05
1760679853601611879,-0.0502439,3.48705e-06,0.0771098,2.19414e-06,0.104002,3.91488e-05
1760679853602611812,-0.0502439,3.48711e-06,0.0771098,2.19508e-06,0.104002,3.91488e-05
1760679853603612387,-0.0502439,3.48711e-06,0.0771098,2.19508e-06,0.104002,3.91488e-05
1760679853604613072,-0.0502439,3.48711e-06,0.0771098,2.19508e-06,0.104002,3.91488e-05
1760679853606610334,-0.0502439,3.48723e-06,0.0771098,2.19696e-06,0.104002,3.91488e-05
1760679853607610698,-0.0502439,3.48723e-06,0.0771098,2.19696e-06,0.104002,3.91488e-05
1760679853608610391,-0.0502439,3.48729e-06,0.0771098,2.1979e-06,0.104002,3.91487e-05
1760679853609606307,-0.0502439,3.48729e-06,0.0771098,2.1979e-06,0.104002,3.91487e-05
1760679853610609416,-0.0502439,3.48735e-06,0.0771098,2.19884e-06,0.104002,3.91487e-05
1760679853611609159,-0.0502439,3.48735e-06,0.0771098,2.19884e-06,0.104002,3.91487e-05
1760679853612608271,-0.0502439,3.48741e-06,0.0771098,2.19977e-06,0.104002,3.91487e-05
1760679853613608796,-0.0502439,3.48741e-06,0.0771098,2.19977e-06,0.104002,3.91487e-05
1760679853614611374,-0.0502439,3.48747e-06,0.0771098,2.19977e-06,0.104002,3.91487e-05
1760679853615616638,-0.0502439,3.48747e-06,0.0771098,2.20071e-06,0.104002,3.91487e-05
1760679853617605965,-0.0502439,3.48753e-06,0.0771098,2.20165e-06,0.104002,3.91487e-05
1760679853618610747,-0.0502439,3.48759e-06,0.0771098,2.20259e-06,0.104002,3.91487e-05
1760679853619628384,-0.0502439,3.48759e-06,0.0771098,2.20259e-06,0.104002,3.91487e-05
1760679853620607829,-0.0502439,3.48764e-06,0.0771098,2.20353e-06,0.104002,3.91487e-05
1760679853621607352,-0.0502439,3.48764e-06,0.0771098,2.20353e-06,0.104002,3.91487e-05
1760679853622609669,-0.0502439,3.4877e-06,0.0771098,2.20446e-06,0.104002,3.91487e-05
1760679853623608200,-0.0502439,3.4877e-06,0.0771098,2.20446e-06,0.104002,3.91487e-05
1760679853624609216,-0.0502439,3.48776e-06,0.0771098,2.2054e-06,0.104002,3.91487e-05
1760679853625604360,-0.0502439,3.48776e-06,0.0771098,2.2054e-06,0.104002,3.91487e-05
1760679853626606768,-0.0502439,3.48782e-06,0.0771098,2.2054e-06,0.104002,3.91487e-05
1760679853628605463,-0.0502439,3.48782e-06,0.0771098,2.20634e-06,0.104002,3.91487e-05
1760679853629606729,-0.0502439,3.48788e-06,0.0771098,2.20727e-06,0.104002,3.91486e-05
1760679853630609838,-0.0502439,3.48794e-06,0.0771098,2.20821e-06,0.104002,3.91486e-05
1760679853634098645,-0.0502439,3.48794e-06,0.0771098,2.20821e-06,0.104002,3.91486e-05
1760679853635611219,-0.0502439,3.48806e-06,0.0771098,2.21008e-06,0.104002,3.91486e-05
1760679853636608768,-0.0502439,3.48806e-06,0.0771098,2.21008e-06,0.104002,3.91486e-05
1760679853637610494,-0.0502439,3.48812e-06,0.0771098,2.21102e-06,0.104002,3.91486e-05
1760679853638609506,-0.0502439,3.48818e-06,0.0771098,2.21196e-06,0.104002,3.91486e-05
1760679853640621676,-0.0502439,3.48824e-06,0.0771098,2.21289e-06,0.104002,3.91486e-05
1760679853641623814,-0.0502439,3.48824e-06,0.0771098,2.21289e-06,0.104002,3.91486e-05
1760679853642620992,-0.0502439,3.48824e-06,0.0771098,2.21289e-06,0.104002,3.91486e-05
1760679853643625114,-0.0502439,3.4883e-06,0.0771098,2.21383e-06,0.104002,3.91486e-05
1760679853644620629,-0.0502439,3.48836e-06,0.0771098,2.21477e-06,0.104002,3.91486e-05
1760679853645623468,-0.0502439,3.48836e-06,0.0771098,2.21477e-06,0.104002,3.91486e-05
1760679853646621668,-0.0502439,3.48842e-06,0.0771098,2.2157e-06,0.104002,3.91486e-05
1760679853647623054,-0.0502439,3.48842e-06,0.0771098,2.2157e-06,0.104002,3.91486e-05
1760679853648620663,-0.0502439,3.48848e-06,0.0771098,2.21664e-06,0.104002,3.91485e-05
1760679853650620410,-0.0502439,3.48848e-06,0.0771098,2.21664e-06,0.104002,3.91485e-05
1760679853651622427,-0.0502439,3.48854e-06,0.0771098,2.21757e-06,0.104002,3.91485e-05
1760679853652611851,-0.0502439,3.4886e-06,0.0771098,2.21851e-06,0.104002,3.91485e-05
1760679853653611574,-0.0502439,3.4886e-06,0.0771098,2.21851e-06,0.104002,3.91485e-05
1760679853654608682,-0.0502439,3.48866e-06,0.0771098,2.21945e-06,0.104002,3.91485e-05
1760679853655607122,-0.0502439,3.48866e-06,0.0771098,2.21945e-06,0.104002,3.91485e-05
1760679853656613538,-0.0502439,3.48872e-06,0.0771098,2.22038e-06,0.104002,3.91485e-05
1760679853657611508,-0.0502439,3.48872e-06,0.0771098,2.22038e-06,0.104002,3.91485e-05
1760679853658610089,-0.0502439,3.48878e-06,0.0771098,2.22132e-06,0.104002,3.91485e-05
1760679853661627672,-0.0502439,3.48884e-06,0.0771098,2.22225e-06,0.104002,3.91485e-05
1760679853664615981,-0.0502439,3.48896e-06,0.0771098,2.22412e-06,0.104002,3.91485e-05
1760679853665605835,-0.0502439,3.48896e-06,0.0771098,2.22412e-06,0.104002,3.91485e-05
1760679853666606019,-0.0502439,3.48902e-06,0.0771098,2.22506e-06,0.104002,3.91485e-05
1760679853667607115,-0.0502439,3.48902e-06,0.0771098,2.22506e-06,0.104002,3.91485e-05
1760679853668609864,-0.0502439,3.48908e-06,0.0771098,2.22599e-06,0.104002,3.91484e-05
1760679853670607727,-0.0502439,3.48908e-06,0.0771098,2.22599e-06,0.104002,3.91484e-05
1760679853671606518,-0.0502439,3.48914e-06,0.0771098,2.22693e-06,0.104002,3.91484e-05
1760679853672606612,-0.0502439,3.48919e-06,0.0771098,2.22786e-06,0.104002,3.91484e-05
1760679853673606104,-0.0502439,3.48919e-06,0.0771098,2.22786e-06,0.104002,3.91484e-05
1760679853674610677,-0.0502439,3.48925e-06,0.0771098,2.2288e-06,0.104002,3.91484e-05
1760679853675609438,-0.0502439,3.48925e-06,0.0771098,2.2288e-06,0.104002,3.91484e-05
1760679853676609061,-0.0502439,3.48931e-06,0.0771098,2.22973e-06,0.104002,3.91484e-05
1760679853677610627,-0.0502439,3.48931e-06,0.0771098,2.22973e-06,0.104002,3.91484e-05
1760679853678609509,-0.0502439,3.48937e-06,0.0771098,2.23067e-06,0.104002,3.91484e-05
1760679853679609693,-0.0502439,3.48937e-06,0.0771098,2.23067e-06,0.104002,3.91484e-05
1760679853680611049,-0.0502439,3.48943e-06,0.0771098,2.23067e-06,0.104002,3.91484e-05
1760679853682607349,-0.0502439,3.48943e-06,0.0771098,2.2316e-06,0.104002,3.91484e-05
1760679853683606791,-0.0502439,3.48949e-06,0.0771098,2.23254e-06,0.104002,3.91484e-05
1760679853684609049,-0.0502439,3.48955e-06,0.0771098,2.23347e-06,0.104002,3.91484e-05
1760679853685606909,-0.0502439,3.48955e-06,0.0771098,2.23347e-06,0.104002,3.91484e-05
1760679853686606031,-0.0502439,3.48961e-06,0.0771098,2.23441e-06,0.104002,3.91484e-05
1760679853687606164,-0.0502439,3.48961e-06,0.0771098,2.23441e-06,0.104002,3.91484e-05
1760679853688610506,-0.0502439,3.48967e-06,0.0771098,2.23534e-06,0.104002,3.91484e-05
1760679853689611502,-0.0502439,3.48967e-06,0.0771098,2.23534e-06,0.104002,3.91484e-05
1760679853690606907,-0.0502439,3.48973e-06,0.0771098,2.23628e-06,0.104002,3.91484e-05
1760679853691609395,-0.0502439,3.48973e-06,0.0771098,2.23628e-06,0.104002,3.91484e-05
1760679853693607949,-0.0502439,3.48979e-06,0.0771098,2.23721e-06,0.104002,3.91483e-05
1760679853694608985,-0.0502439,3.48979e-06,0.0771098,2.23721e-06,0.104002,3.91483e-05
1760679853695608327,-0.0502439,3.48985e-06,0.0771098,2.23815e-06,0.104002,3.91483e-05
1760679853696610976,-0.0502439,3.48991e-06,0.0771098,2.23908e-06,0.104002,3.91483e-05
1760679853697606000,-0.0502439,3.48991e-06,0.0771098,2.23908e-06,0.104002,3.91483e-05
1760679853698609360,-0.0502439,3.48997e-06,0.0771098,2.24001e-06,0.104002,3.91483e-05
1760679853699605406,-0.0502439,3.48997e-06,0.0771098,2.24001e-06,0.104002,3.91483e-05
1760679853700609036,-0.0502439,3.49003e-06,0.0771098,2.24095e-06,0.104002,3.91483e-05
1760679853701609430,-0.0502439,3.49003e-06,0.0771098,2.24095e-06,0.104002,3.91483e-05
1760679853702608843,-0.0502439,3.49009e-06,0.0771098,2.24188e-06,0.104002,3.91483e-05
1760679853704611064,-0.0502439,3.49015e-06,0.0771098,2.24282e-06,0.104002,3.91483e-05
1760679853705604225,-0.0502439,3.49015e-06,0.0771098,2.24282e-06,0.104002,3.91483e-05
1760679853706609719,-0.0502439,3.49015e-06,0.0771098,2.24282e-06,0.104002,3.91483e-05
1760679853707608750,-0.0502439,3.49021e-06,0.0771098,2.24375e-06,0.104002,3.91483e-05
1760679853708606981,-0.0502439,3.49027e-06,0.0771098,2.24469e-06,0.104002,3.91483e-05
1760679853709608016,-0.0502439,3.49027e-06,0.0771098,2.24469e-06,0.104002,3.91483e-05
1760679853710611707,-0.0502439,3.49033e-06,0.0771098,2.24562e-06,0.104002,3.91483e-05
1760679853711609947,-0.0502439,3.49033e-06,0.0771098,2.24562e-06,0.104002,3.91483e-05
1760679853716846232,-0.0502439,3.49051e-06,0.0771098,2.24842e-06,0.104002,3.91482e-05
1760679853718634889,-0.0502439,3.49051e-06,0.0771098,2.24842e-06,0.104002,3.91482e-05
1760679853719808531,-0.0502439,3.49057e-06,0.0771098,2.24936e-06,0.104002,3.91482e-05
1760679853720767658,-0.0502439,3.49063e-06,0.0771098,2.25029e-06,0.104002,3.91482e-05
1760679853722607311,-0.0502439,3.49069e-06,0.0771098,2.25123e-06,0.104002,3.91482e-05
1760679853723607335,-0.0502439,3.49069e-06,0.0771098,2.25123e-06,0.104002,3.91482e-05
1760679853724609272,-0.0502439,3.49069e-06,0.0771098,2.25123e-06,0.104002,3.91482e-05
1760679853725610518,-0.0502439,3.49075e-06,0.0771098,2.25216e-06,0.104002,3.91482e-05
1760679853728442130,-0.0502439,3.49081e-06,0.0771098,2.25216e-06,0.104002,3.91482e-05
1760679853729609911,-0.0502439,3.49087e-06,0.0771098,2.25403e-06,0.104002,3.91482e-05
1760679853731610549,-0.0502439,3.49093e-06,0.0771098,2.25496e-06,0.104002,3.91482e-05
1760679853732608930,-0.0502439,3.49099e-06,0.0771098,2.2559e-06,0.104002,3.91482e-05
1760679853733606268,-0.0502439,3.49099e-06,0.0771098,2.2559e-06,0.104002,3.91482e-05
1760679853734606332,-0.0502439,3.49105e-06,0.0771098,2.25683e-06,0.104002,3.91482e-05
1760679853735609391,-0.0502439,3.49105e-06,0.0771098,2.25683e-06,0.104002,3.91482e-05
1760679853736608914,-0.0502439,3.49111e-06,0.0771098,2.25776e-06,0.104002,3.91482e-05
1760679853737607655,-0.0502439,3.49111e-06,0.0771098,2.25776e-06,0.104002,3.91482e-05
1760679853738609633,-0.0502439,3.49116e-06,0.0771098,2.2587e-06,0.104002,3.91482e-05
1760679853739606951,-0.0502439,3.49116e-06,0.0771098,2.2587e-06,0.104002,3.91482e-05
1760679853740608017,-0.0502439,3.49116e-06,0.0771098,2.2587e-06,0.104002,3.91482e-05
1760679853742608915,-0.0502439,3.49128e-06,0.0771098,2.26057e-06,0.104002,3.91481e-05
1760679853743608709,-0.0502439,3.49128e-06,0.0771098,2.26057e-06,0.104002,3.91481e-05
1760679853744610846,-0.0502439,3.49134e-06,0.0771098,2.2615e-06,0.104002,3.91481e-05
1760679853745609367,-0.0502439,3.49134e-06,0.0771098,2.2615e-06,0.104002,3.91481e-05
1760679853746609240,-0.0502439,3.4914e-06,0.0771098,2.26243e-06,0.104002,3.91481e-05
1760679853747614053,-0.0502439,3.4914e-06,0.0771098,2.26243e-06,0.104002,3.91481e-05
1760679853748610700,-0.0502439,3.49146e-06,0.0771098,2.26337e-06,0.104002,3.91481e-05
1760679853749604352,-0.0502439,3.49146e-06,0.0771098,2.26337e-06,0.104002,3.91481e-05
1760679853750607371,-0.0502439,3.49146e-06,0.0771098,2.26337e-06,0.104002,3.91481e-05
1760679853751607475,-0.0502439,3.49152e-06,0.0771098,2.2643e-06,0.104002,3.91481e-05
1760679853753609486,-0.0502439,3.49158e-06,0.0771098,2.26523e-06,0.104002,3.91481e-05
1760679853754605662,-0.0502439,3.49164e-06,0.0771098,2.26617e-06,0.104002,3.91481e-05
1760679853755607108,-0.0502439,3.49164e-06,0.0771098,2.26617e-06,0.104002,3.91481e-05
1760679853756607252,-0.0502439,3.4917e-06,0.0771098,2.2671e-06,0.104002,3.91481e-05
1760679853757606324,-0.0502439,3.4917e-06,0.0771098,2.2671e-06,0.104002,3.91481e-05
1760679853758606137,-0.0502439,3.49176e-06,0.0771098,2.26804e-06,0.104002,3.91481e-05
1760679853759606892,-0.0502439,3.49176e-06,0.0771098,2.26804e-06,0.104002,3.91481e-05
1760679853760609821,-0.0502439,3.49176e-06,0.0771098,2.26804e-06,0.104002,3.91481e-05
1760679853761609915,-0.0502439,3.49182e-06,0.0771098,2.26897e-06,0.104002,3.91481e-05
1760679853762609257,-0.0502439,3.49188e-06,0.0771098,2.2699e-06,0.104002,3.91481e-05
1760679853763607718,-0.0502439,3.49188e-06,0.0771098,2.2699e-06,0.104002,3.91481e-05
1760679853765610079,-0.0502439,3.49194e-06,0.0771098,2.27084e-06,0.104002,3.91481e-05
1760679853766609973,-0.0502439,3.492e-06,0.0771098,2.27177e-06,0.104002,3.9148e-05
1760679853767606009,-0.0502439,3.492e-06,0.0771098,2.27177e-06,0.104002,3.9148e-05
1760679853768608708,-0.0502439,3.49206e-06,0.0771098,2.2727e-06,0.104002,3.9148e-05
1760679853769608491,-0.0502439,3.49206e-06,0.0771098,2.2727e-06,0.104002,3.9148e-05
1760679853770607272,-0.0502439,3.49212e-06,0.0771098,2.27364e-06,0.104002,3.9148e-05
1760679853771606765,-0.0502439,3.49212e-06,0.0771098,2.27364e-06,0.104002,3.9148e-05
1760679853772606838,-0.0502439,3.49212e-06,0.0771098,2.27364e-06,0.104002,3.9148e-05
1760679853773605830,-0.0502439,3.49218e-06,0.0771098,2.27457e-06,0.104002,3.9148e-05
1760679853774616614,-0.0502439,3.49224e-06,0.0771098,2.27551e-06,0.104002,3.9148e-05
1760679853776609267,-0.0502439,3.4923e-06,0.0771098,2.27644e-06,0.104002,3.9148e-05
1760679853777608459,-0.0502439,3.4923e-06,0.0771098,2.27644e-06,0.104002,3.9148e-05
1760679853778608894,-0.0502439,3.49236e-06,0.0771098,2.27737e-06,0.104002,3.9148e-05
1760679853779605661,-0.0502439,3.49236e-06,0.0771098,2.27737e-06,0.104002,3.9148e-05
1760679853784476083,-0.0502439,3.49248e-06,0.0771098,2.27924e-06,0.104002,3.9148e-05
1760679853784615347,-0.0502439,3.49254e-06,0.0771098,2.28017e-06,0.104002,3.9148e-05
1760679853785621402,-0.0502439,3.49254e-06,0.0771098,2.28017e-06,0.104002,3.9148e-05
1760679853786618691,-0.0502439,3.49254e-06,0.0771098,2.28017e-06,0.104002,3.9148e-05
1760679853787608325,-0.0502439,3.4926e-06,0.0771098,2.28111e-06,0.104002,3.9148e-05
1760679853788610512,-0.0502439,3.49266e-06,0.0771098,2.28204e-06,0.104002,3.9148e-05
1760679853789610806,-0.0502439,3.49266e-06,0.0771098,2.28204e-06,0.104002,3.9148e-05
1760679853790607914,-0.0502439,3.49272e-06,0.0771098,2.28298e-06,0.104002,3.9148e-05
1760679853791608139,-0.0502439,3.49272e-06,0.0771098,2.28298e-06,0.104002,3.9148e-05
1760679853792611689,-0.0502439,3.49278e-06,0.0771098,2.28391e-06,0.104002,3.9148e-05
1760679853793610540,-0.0502439,3.49278e-06,0.0771098,2.28391e-06,0.104002,3.9148e-05
1760679853794609732,-0.0502439,3.49284e-06,0.0771098,2.28484e-06,0.104002,3.91479e-05
1760679853795607552,-0.0502439,3.49284e-06,0.0771098,2.28484e-06,0.104002,3.91479e-05
1760679853796611352,-0.0502439,3.49284e-06,0.0771098,2.28484e-06,0.104002,3.91479e-05
1760679853798610217,-0.0502439,3.49296e-06,0.0771098,2.28671e-06,0.104002,3.91479e-05
1760679853799607295,-0.0502439,3.49296e-06,0.0771098,2.28671e-06,0.104002,3.91479e-05
1760679853800611307,-0.0502439,3.49302e-06,0.0771098,2.28764e-06,0.104002,3.91479e-05
1760679853801609166,-0.0502439,3.49302e-06,0.0771098,2.28764e-06,0.104002,3.91479e-05
1760679853802609841,-0.0502439,3.49308e-06,0.0771098,2.28858e-06,0.104002,3.91479e-05
1760679853803608051,-0.0502439,3.49308e-06,0.0771098,2.28858e-06,0.104002,3.91479e-05
1760679853804611461,-0.0502439,3.49314e-06,0.0771098,2.28951e-06,0.104002,3.91479e-05
1760679853805607096,-0.0502439,3.49314e-06,0.0771098,2.28951e-06,0.104002,3.91479e-05
1760679853806608823,-0.0502439,3.49314e-06,0.0771098,2.28951e-06,0.104002,3.91479e-05
1760679853807605831,-0.0502439,3.4932e-06,0.0771098,2.29044e-06,0.104002,3.91479e-05
1760679853809611188,-0.0502439,3.49326e-06,0.0771098,2.29138e-06,0.104002,3.91479e-05
1760679853810608437,-0.0502439,3.49332e-06,0.0771098,2.29231e-06,0.104002,3.91479e-05
1760679853811607919,-0.0502439,3.49332e-06,0.0771098,2.29231e-06,0.104002,3.91479e-05
1760679853812621078,-0.0502439,3.49338e-06,0.0771098,2.29325e-06,0.104002,3.91479e-05
1760679853813602987,-0.0502439,3.49338e-06,0.0771098,2.29325e-06,0.104002,3.91479e-05
1760679853814614292,-0.0502439,3.49344e-06,0.0771098,2.29418e-06,0.104002,3.91479e-05
1760679853815611410,-0.0502439,3.49344e-06,0.0771098,2.29418e-06,0.104002,3.91479e-05
1760679853816609550,-0.0502439,3.49344e-06,0.0771098,2.29418e-06,0.104002,3.91479e-05
1760679853817607269,-0.0502439,3.4935e-06,0.0771098,2.29511e-06,0.104002,3.91479e-05
1760679853818609557,-0.0502439,3.49356e-06,0.0771098,2.29605e-06,0.104002,3.91479e-05
1760679853820616678,-0.0502439,3.49362e-06,0.0771098,2.29698e-06,0.104002,3.91479e-05
1760679853821603657,-0.0502439,3.49362e-06,0.0771098,2.29698e-06,0.104002,3.91479e-05
1760679853822608690,-0.0502439,3.49368e-06,0.0771098,2.29791e-06,0.104002,3.91479e-05
1760679853823613362,-0.0502439,3.49368e-06,0.0771098,2.29791e-06,0.104002,3.91479e-05
1760679853824606924,-0.0502439,3.49374e-06,0.0771098,2.29885e-06,0.104002,3.91478e-05
1760679853825607829,-0.0502439,3.49374e-06,0.0771098,2.29885e-06,0.104002,3.91478e-05
1760679853826609396,-0.0502439,3.49374e-06,0.0771098,2.29885e-06,0.104002,3.91478e-05
1760679853827606113,-0.0502439,3.4938e-06,0.0771098,2.29978e-06,0.104002,3.91478e-05
1760679853828614582,-0.0502439,3.49386e-06,0.0771098,2.30072e-06,0.104002,3.91478e-05
1760679853829604807,-0.0502439,3.49386e-06,0.0771098,2.30072e-06,0.104002,3.91478e-05
1760679853830613307,-0.0502439,3.49392e-06,0.0771098,2.30165e-06,0.104002,3.91478e-05
1760679853835137193,-0.0502439,3.49392e-06,0.0771098,2.30165e-06,0.104002,3.91478e-05
1760679853836610653,-0.0502439,3.49392e-06,0.0771098,2.30165e-06,0.104002,3.91478e-05
1760679853837609365,-0.0502439,3.49392e-06,0.0771098,2.30165e-06,0.104002,3.91478e-05
1760679853838610130,-0.0502439,3.49337e-06,0.0771098,2.29506e-06,0.104002,3.91478e-05
1760679853839612448,-0.0502439,3.49337e-06,0.0771098,2.29506e-06,0.104002,3.91478e-05
1760679853841609579,-0.0502439,3.49298e-06,0.0771099,2.2902e-06,0.104002,3.91478e-05
1760679853842612248,-0.0502439,3.49255e-06,0.0771099,2.28479e-06,0.104002,3.91478e-05
1760679853843607122,-0.0502439,3.49255e-06,0.0771099,2.28479e-06,0.104002,3.91478e-05
1760679853844891784,-0.0502439,3.49209e-06,0.07711,2.27902e-06,0.104002,3.91478e-05
1760679853845612760,-0.0502439,3.49209e-06,0.07711,2.27902e-06,0.104002,3.91478e-05
1760679853846619015,-0.0502439,3.49188e-06,0.07711,2.27632e-06,0.104002,3.91478e-05
1760679853848607691,-0.0502439,3.49188e-06,0.07711,2.27632e-06,0.104002,3.91478e-05
1760679853849610920,-0.0502439,3.49192e-06,0.0771101,2.27699e-06,0.104001,3.91477e-05
1760679853850608730,-0.0502439,3.49219e-06,0.0771102,2.28042e-06,0.104001,3.91477e-05
1760679853851608132,-0.0502439,3.49219e-06,0.0771102,2.28042e-06,0.104001,3.91477e-05
1760679853852606423,-0.0502439,3.49256e-06,0.0771104,2.28528e-06,0.104001,3.91477e-05
1760679853853605965,-0.0502439,3.49256e-06,0.0771104,2.28528e-06,0.104001,3.91477e-05
1760679853854607962,-0.0502438,3.493e-06,0.0771105,2.29102e-06,0.104001,3.91476e-05
1760679853855605261,-0.0502438,3.493e-06,0.0771105,2.29102e-06,0.104001,3.91476e-05
1760679853856610134,-0.0502438,3.4935e-06,0.0771107,2.29747e-06,0.104,3.91476e-05
1760679853857610378,-0.0502438,3.4935e-06,0.0771107,2.29747e-06,0.104,3.91476e-05
1760679853859606247,-0.0502438,3.49405e-06,0.0771108,2.30466e-06,0.104,3.91476e-05
1760679853860610218,-0.0502437,3.49469e-06,0.077111,2.31296e-06,0.103999,3.91476e-05
1760679853861609671,-0.0502437,3.49469e-06,0.077111,2.31296e-06,0.103999,3.91476e-05
1760679853862611047,-0.0502437,3.49539e-06,0.0771113,2.32211e-06,0.103999,3.91476e-05
1760679853863608245,-0.0502437,3.49539e-06,0.0771113,2.32211e-06,0.103999,3.91476e-05
1760679853864611695,-0.0502436,3.49616e-06,0.0771115,2.33213e-06,0.103998,3.91476e-05
1760679853865606379,-0.0502436,3.49616e-06,0.0771115,2.33213e-06,0.103998,3.91476e-05
1760679853866610270,-0.0502436,3.497e-06,0.0771117,2.34303e-06,0.103998,3.91476e-05
1760679853867606626,-0.0502436,3.497e-06,0.0771117,2.34303e-06,0.103998,3.91476e-05
1760679853868609786,-0.0502436,3.497e-06,0.0771117,2.34303e-06,0.103998,3.91476e-05
1760679853870612568,-0.0502435,3.4989e-06,0.0771123,2.36774e-06,0.103996,3.91476e-05
1760679853871610298,-0.0502435,3.4989e-06,0.0771123,2.36774e-06,0.103996,3.91476e-05
1760679853872610201,-0.0502434,3.49996e-06,0.0771126,2.38147e-06,0.103996,3.91477e-05
1760679853873609904,-0.0502434,3.49996e-06,0.0771126,2.38147e-06,0.103996,3.91477e-05
1760679853874613204,-0.0502434,3.5009e-06,0.0771128,2.39366e-06,0.103995,3.91477e-05
1760679853875611043,-0.0502434,3.5009e-06,0.0771128,2.39366e-06,0.103995,3.91477e-05
