time_ns,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1760679853700394800,-0.134449,1.22392,-2.72316,0.134473,1.22391,-2.72315,-0.481126,1.68023,-2.72396,0.48117,1.6797,-2.72397
1760679853701491066,-0.134449,1.22392,-2.72316,0.134473,1.22391,-2.72315,-0.481126,1.68023,-2.72396,0.48117,1.67969,-2.72397
1760679853702631626,-0.134449,1.22392,-2.72316,0.134473,1.22391,-2.72315,-0.481126,1.68023,-2.72396,0.48117,1.67969,-2.72397
1760679853703719947,-0.134449,1.22392,-2.72316,0.134473,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.48117,1.67969,-2.72397
1760679853704824899,-0.134449,1.22392,-2.72316,0.134473,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.48117,1.67969,-2.72397
1760679853705877392,-0.134449,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.481171,1.67969,-2.72397
1760679853706973798,-0.134449,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.481171,1.67969,-2.72397
1760679853708060305,-0.134449,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.481171,1.67969,-2.72397
1760679853709148256,-0.134448,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.481171,1.67969,-2.72397
1760679853710255773,-0.134448,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481127,1.68022,-2.72396,0.481171,1.67969,-2.72397
1760679853711363420,-0.134448,1.22392,-2.72316,0.134472,1.22391,-2.72315,-0.481128,1.68022,-2.72396,0.481172,1.67969,-2.72397
1760679853719250785,-0.134448,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.481129,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853719414636,-0.134448,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.481129,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853720612544,-0.134448,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.481129,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853721716855,-0.134447,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.481129,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853722825174,-0.134447,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853723909858,-0.134447,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853725011924,-0.134447,1.22392,-2.72316,0.134471,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481173,1.67968,-2.72397
1760679853726222657,-0.134447,1.22393,-2.72316,0.134471,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481174,1.67968,-2.72397
1760679853729696154,-0.134447,1.22393,-2.72316,0.134471,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481174,1.67968,-2.72397
1760679853730732296,-0.134447,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.48113,1.68021,-2.72396,0.481174,1.67967,-2.72397
1760679853731830636,-0.134447,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481131,1.6802,-2.72396,0.481175,1.67967,-2.72397
1760679853732937211,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481131,1.6802,-2.72396,0.481175,1.67967,-2.72397
1760679853734132625,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481131,1.6802,-2.72396,0.481175,1.67967,-2.72397
1760679853735165531,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481131,1.6802,-2.72396,0.481175,1.67967,-2.72397
1760679853736259382,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481131,1.6802,-2.72396,0.481175,1.67967,-2.72397
1760679853737360117,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853738461793,-0.134446,1.22393,-2.72316,0.13447,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853739546597,-0.134446,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853740636350,-0.134446,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853741726815,-0.134446,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853742826447,-0.134446,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853743919918,-0.134446,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481132,1.6802,-2.72396,0.481176,1.67967,-2.72397
1760679853745024429,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853746123911,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853747214166,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853748300172,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853749394334,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853750493996,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853751586665,-0.134445,1.22393,-2.72316,0.134469,1.22391,-2.72315,-0.481133,1.68019,-2.72396,0.481177,1.67966,-2.72397
1760679853752681048,-0.134445,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481134,1.68019,-2.72396,0.481178,1.67966,-2.72397
1760679853753782333,-0.134445,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481134,1.68019,-2.72396,0.481178,1.67966,-2.72397
1760679853754877958,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481134,1.68019,-2.72396,0.481178,1.67966,-2.72397
1760679853755970416,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481134,1.68019,-2.72396,0.481178,1.67966,-2.72397
1760679853757116526,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68019,-2.72396,0.481179,1.67966,-2.72397
1760679853758159020,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68019,-2.72396,0.481179,1.67966,-2.72397
1760679853759260366,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.481179,1.67965,-2.72397
1760679853760372752,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.481179,1.67965,-2.72397
1760679853761469269,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.481179,1.67965,-2.72397
1760679853762558020,-0.134444,1.22393,-2.72316,0.134468,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.481179,1.67965,-2.72397
1760679853763648956,-0.134444,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853764744150,-0.134444,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481135,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853765842900,-0.134444,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481136,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853766933476,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481136,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853768029130,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481136,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853769131257,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481136,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853770220710,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481136,1.68018,-2.72396,0.48118,1.67965,-2.72397
1760679853771317757,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481137,1.68018,-2.72396,0.481181,1.67965,-2.72397
1760679853772410386,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481137,1.68018,-2.72396,0.481181,1.67965,-2.72397
1760679853773509217,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481137,1.68018,-2.72396,0.481181,1.67965,-2.72397
1760679853774617255,-0.134443,1.22393,-2.72316,0.134467,1.22391,-2.72315,-0.481137,1.68017,-2.72396,0.481181,1.67964,-2.72397
1760679853775715405,-0.134443,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481137,1.68017,-2.72396,0.481181,1.67964,-2.72397
1760679853776823292,-0.134443,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481137,1.68017,-2.72396,0.481182,1.67964,-2.72397
1760679853777909419,-0.134443,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481137,1.68017,-2.72396,0.481182,1.67964,-2.72397
1760679853778995395,-0.134442,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481138,1.68017,-2.72396,0.481182,1.67964,-2.72397
1760679853786755420,-0.134442,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481139,1.68017,-2.72396,0.481183,1.67964,-2.72397
1760679853786781529,-0.134442,1.22393,-2.72316,0.134466,1.22391,-2.72315,-0.481139,1.68017,-2.72396,0.481183,1.67964,-2.72397
1760679853787827490,-0.134442,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.481139,1.68016,-2.72396,0.481183,1.67963,-2.72397
1760679853788933624,-0.134442,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.481139,1.68016,-2.72396,0.481183,1.67963,-2.72397
1760679853790038767,-0.134442,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.481139,1.68016,-2.72396,0.481183,1.67963,-2.72397
1760679853791217739,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.481139,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853792253210,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.481139,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853793352341,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.48114,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853794464197,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.48114,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853795551205,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.48114,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853796655746,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.48114,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853797760218,-0.134441,1.22393,-2.72316,0.134465,1.22391,-2.72315,-0.48114,1.68016,-2.72396,0.481184,1.67963,-2.72397
1760679853798865561,-0.134441,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68016,-2.72396,0.481185,1.67963,-2.72397
1760679853799969742,-0.134441,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68016,-2.72396,0.481185,1.67963,-2.72397
1760679853801074494,-0.134441,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68016,-2.72396,0.481185,1.67963,-2.72397
1760679853802154909,-0.134441,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68016,-2.72396,0.481185,1.67963,-2.72397
1760679853803257547,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853804353252,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853805448656,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481141,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853806547016,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853807644655,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853808737644,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481186,1.67962,-2.72397
1760679853809845171,-0.13444,1.22393,-2.72316,0.134464,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853810930176,-0.13444,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853812020861,-0.13444,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481142,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853813121946,-0.13444,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853814216128,-0.13444,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853815311342,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853816401356,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853817502451,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68015,-2.72396,0.481187,1.67962,-2.72397
1760679853818617302,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481143,1.68014,-2.72396,0.481188,1.67961,-2.72397
1760679853819714550,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481188,1.67961,-2.72397
1760679853820802840,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481188,1.67961,-2.72397
1760679853821895870,-0.134439,1.22393,-2.72316,0.134463,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481188,1.67961,-2.72397
1760679853822996174,-0.134439,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853824102629,-0.134439,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853825154410,-0.134439,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853826254744,-0.134439,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853827350288,-0.134439,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481144,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853828451243,-0.134438,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481145,1.68014,-2.72396,0.481189,1.67961,-2.72397
1760679853829554793,-0.134438,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481145,1.68014,-2.72396,0.48119,1.67961,-2.72397
1760679853830677849,-0.134438,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481145,1.68014,-2.72396,0.48119,1.67961,-2.72397
1760679853831760159,-0.134438,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481145,1.68013,-2.72396,0.48119,1.6796,-2.72397
1760679853838550747,-0.134438,1.22393,-2.72316,0.134462,1.22391,-2.72315,-0.481145,1.68013,-2.72396,0.48119,1.6796,-2.72397
1760679853839605715,-0.134436,1.22393,-2.72316,0.13446,1.22391,-2.72315,-0.481143,1.68012,-2.72395,0.481188,1.67959,-2.72397
1760679853840707561,-0.134436,1.22393,-2.72316,0.13446,1.22391,-2.72315,-0.481143,1.68012,-2.72395,0.481188,1.67959,-2.72397
1760679853841810359,-0.134435,1.22393,-2.72316,0.134459,1.22392,-2.72315,-0.481141,1.68011,-2.72395,0.481186,1.67958,-2.72396
1760679853842917586,-0.134434,1.22393,-2.72316,0.134458,1.22392,-2.72315,-0.481139,1.68011,-2.72395,0.481184,1.67958,-2.72396
1760679853844003713,-0.134434,1.22393,-2.72316,0.134458,1.22392,-2.72315,-0.481139,1.68011,-2.72395,0.481184,1.67958,-2.72396
1760679853845738868,-0.134433,1.22393,-2.72316,0.134456,1.22392,-2.72315,-0.481136,1.6801,-2.72395,0.481181,1.67957,-2.72396
1760679853846659101,-0.134433,1.22393,-2.72316,0.134456,1.22392,-2.72315,-0.481136,1.6801,-2.72395,0.481181,1.67957,-2.72396
1760679853847744666,-0.134431,1.22393,-2.72316,0.134454,1.22392,-2.72315,-0.481133,1.68009,-2.72395,0.481178,1.67956,-2.72396
1760679853848853676,-0.134431,1.22393,-2.72316,0.134454,1.22392,-2.72315,-0.481133,1.68009,-2.72395,0.481178,1.67956,-2.72396
1760679853849944091,-0.134429,1.22394,-2.72315,0.134452,1.22392,-2.72315,-0.48113,1.68007,-2.72395,0.481174,1.67954,-2.72396
1760679853851041589,-0.134426,1.22394,-2.72315,0.134449,1.22392,-2.72315,-0.481126,1.68004,-2.72395,0.481171,1.67951,-2.72396
1760679853852225050,-0.134426,1.22394,-2.72315,0.134449,1.22392,-2.72315,-0.481126,1.68004,-2.72395,0.481171,1.67951,-2.72396
1760679853853249230,-0.134423,1.22394,-2.72315,0.134446,1.22392,-2.72314,-0.481123,1.68,-2.72395,0.481168,1.67947,-2.72396
1760679853854366605,-0.134423,1.22394,-2.72315,0.134446,1.22392,-2.72314,-0.481123,1.68,-2.72395,0.481168,1.67947,-2.72396
1760679853855439026,-0.134419,1.22394,-2.72315,0.134442,1.22393,-2.72314,-0.481119,1.67995,-2.72395,0.481164,1.67942,-2.72396
1760679853856549900,-0.134419,1.22394,-2.72315,0.134442,1.22393,-2.72314,-0.481119,1.67995,-2.72395,0.481164,1.67942,-2.72396
1760679853857641898,-0.134415,1.22395,-2.72315,0.134438,1.22393,-2.72314,-0.481115,1.67989,-2.72395,0.48116,1.67936,-2.72396
1760679853858766397,-0.134415,1.22395,-2.72315,0.134438,1.22393,-2.72314,-0.481115,1.67989,-2.72395,0.48116,1.67936,-2.72396
1760679853859862723,-0.13441,1.22395,-2.72315,0.134433,1.22393,-2.72314,-0.481111,1.67982,-2.72396,0.481156,1.67929,-2.72397
1760679853860961323,-0.134404,1.22395,-2.72315,0.134428,1.22394,-2.72314,-0.481106,1.67974,-2.72396,0.481151,1.67921,-2.72397
1760679853862069932,-0.134404,1.22395,-2.72315,0.134428,1.22394,-2.72314,-0.481106,1.67974,-2.72396,0.481151,1.67921,-2.72397
1760679853863168072,-0.134398,1.22396,-2.72315,0.134421,1.22394,-2.72314,-0.481101,1.67965,-2.72396,0.481147,1.67913,-2.72397
1760679853864254850,-0.134398,1.22396,-2.72315,0.134421,1.22394,-2.72314,-0.481101,1.67965,-2.72396,0.481147,1.67913,-2.72397
1760679853865359722,-0.134392,1.22396,-2.72315,0.134415,1.22395,-2.72314,-0.481096,1.67956,-2.72397,0.481141,1.67903,-2.72398
1760679853866463321,-0.134392,1.22396,-2.72315,0.134415,1.22395,-2.72314,-0.481096,1.67956,-2.72397,0.481141,1.67903,-2.72398
1760679853867561811,-0.134384,1.22397,-2.72315,0.134407,1.22396,-2.72314,-0.48109,1.67945,-2.72397,0.481136,1.67893,-2.72398
1760679853868675320,-0.134384,1.22397,-2.72315,0.134407,1.22396,-2.72314,-0.48109,1.67945,-2.72397,0.481136,1.67893,-2.72398
1760679853869771776,-0.134384,1.22397,-2.72315,0.134407,1.22396,-2.72314,-0.48109,1.67945,-2.72397,0.481136,1.67893,-2.72398
1760679853870876648,-0.134368,1.22398,-2.72314,0.134391,1.22397,-2.72314,-0.481077,1.67922,-2.72399,0.481123,1.6787,-2.724
1760679853871972634,-0.134368,1.22398,-2.72314,0.134391,1.22397,-2.72314,-0.481077,1.67922,-2.72399,0.481123,1.6787,-2.724
1760679853873091502,-0.134359,1.22399,-2.72314,0.134381,1.22398,-2.72314,-0.48107,1.67909,-2.724,0.481116,1.67857,-2.724
1760679853874150097,-0.134359,1.22399,-2.72314,0.134381,1.22398,-2.72314,-0.48107,1.67909,-2.724,0.481116,1.67857,-2.724
1760679853875263104,-0.134349,1.224,-2.72314,0.134372,1.22399,-2.72313,-0.481063,1.67895,-2.724,0.481108,1.67843,-2.72401
1760679853876369950,-0.134349,1.224,-2.72314,0.134372,1.22399,-2.72313,-0.481063,1.67895,-2.724,0.481108,1.67843,-2.72401
1760679853877470785,-0.134349,1.224,-2.72314,0.134372,1.22399,-2.72313,-0.481063,1.67895,-2.724,0.481108,1.67843,-2.72401
1760679853878599352,-0.134338,1.22401,-2.72314,0.134361,1.224,-2.72313,-0.481055,1.67881,-2.72401,0.4811,1.67829,-2.72402
1760679853879697361,-0.134327,1.22402,-2.72314,0.134349,1.22401,-2.72313,-0.481046,1.67866,-2.72402,0.481092,1.67814,-2.72403
1760679853880798446,-0.134314,1.22403,-2.72314,0.134336,1.22402,-2.72313,-0.481037,1.67851,-2.72403,0.481083,1.67799,-2.72404
1760679853881888620,-0.134314,1.22403,-2.72314,0.134336,1.22402,-2.72313,-0.481037,1.67851,-2.72403,0.481083,1.67799,-2.72404
1760679853882988854,-0.134299,1.22405,-2.72314,0.134321,1.22403,-2.72313,-0.481028,1.67834,-2.72404,0.481073,1.67782,-2.72405
1760679853884101550,-0.134299,1.22405,-2.72314,0.134321,1.22403,-2.72313,-0.481028,1.67834,-2.72404,0.481073,1.67782,-2.72405
1760679853885242451,-0.134299,1.22405,-2.72314,0.134321,1.22403,-2.72313,-0.481028,1.67834,-2.72404,0.481073,1.67782,-2.72405
1760679853886361349,-0.134283,1.22406,-2.72314,0.134305,1.22405,-2.72314,-0.481018,1.67817,-2.72405,0.481064,1.67765,-2.72406
1760679853887476982,-0.134283,1.22406,-2.72314,0.134305,1.22405,-2.72314,-0.481018,1.67817,-2.72405,0.481064,1.67765,-2.72406
1760679853888639002,-0.134263,1.22408,-2.72315,0.134285,1.22407,-2.72314,-0.481007,1.67799,-2.72406,0.481053,1.67747,-2.72407
1760679853889715972,-0.134241,1.2241,-2.72315,0.134263,1.22409,-2.72314,-0.480997,1.6778,-2.72407,0.481043,1.67728,-2.72408
1760679853890837776,-0.134217,1.22413,-2.72315,0.134238,1.22412,-2.72314,-0.480985,1.67761,-2.72409,0.481031,1.67709,-2.72409
1760679853891952627,-0.134217,1.22413,-2.72315,0.134238,1.22412,-2.72314,-0.480985,1.67761,-2.72409,0.481031,1.67709,-2.72409
1760679853904075182,-0.134004,1.22431,-2.7232,0.134023,1.2243,-2.72319,-0.480883,1.6764,-2.72416,0.480931,1.67589,-2.72417
1760679853904864066,-0.133942,1.22433,-2.72321,0.133961,1.22432,-2.72321,-0.480863,1.6762,-2.72418,0.480912,1.67568,-2.72418
1760679853905914565,-0.133942,1.22433,-2.72321,0.133961,1.22432,-2.72321,-0.480863,1.6762,-2.72418,0.480912,1.67568,-2.72418
1760679853907020599,-0.133942,1.22433,-2.72321,0.133961,1.22432,-2.72321,-0.480863,1.6762,-2.72418,0.480912,1.67568,-2.72418
1760679853908125772,-0.133886,1.22436,-2.72323,0.133905,1.22435,-2.72322,-0.480843,1.67599,-2.72419,0.480891,1.67547,-2.7242
1760679853909949014,-0.133834,1.22439,-2.72324,0.133852,1.22438,-2.72323,-0.480822,1.67578,-2.72421,0.48087,1.67526,-2.72421
1760679853913566264,-0.133754,1.22442,-2.72326,0.133773,1.22441,-2.72325,-0.4808,1.67556,-2.72422,0.480849,1.67504,-2.72423
1760679853914683239,-0.133684,1.22444,-2.72327,0.133701,1.22444,-2.72327,-0.480778,1.67534,-2.72424,0.480827,1.67483,-2.72424
1760679853915771800,-0.133684,1.22444,-2.72327,0.133701,1.22444,-2.72327,-0.480778,1.67534,-2.72424,0.480827,1.67483,-2.72424
1760679853916877213,-0.133561,1.22451,-2.7233,0.133578,1.2245,-2.7233,-0.480731,1.67489,-2.72427,0.48078,1.67437,-2.72427
1760679853917970784,-0.133561,1.22451,-2.7233,0.133578,1.2245,-2.7233,-0.480731,1.67489,-2.72427,0.48078,1.67437,-2.72427
1760679853919081487,-0.133505,1.22454,-2.72331,0.133521,1.22453,-2.72331,-0.480707,1.67465,-2.72428,0.480757,1.67414,-2.72429
1760679853920209263,-0.133505,1.22454,-2.72331,0.133521,1.22453,-2.72331,-0.480707,1.67465,-2.72428,0.480757,1.67414,-2.72429
1760679853924827177,-0.133451,1.22458,-2.72332,0.133467,1.22457,-2.72332,-0.480684,1.6744,-2.7243,0.480734,1.67389,-2.72431
1760679853925404821,-0.13327,1.22464,-2.72336,0.133285,1.22463,-2.72336,-0.480633,1.67391,-2.72434,0.480683,1.6734,-2.72434
1760679853926436374,-0.13327,1.22464,-2.72336,0.133285,1.22463,-2.72336,-0.480633,1.67391,-2.72434,0.480683,1.6734,-2.72434
1760679853927536617,-0.13327,1.22464,-2.72336,0.133285,1.22463,-2.72336,-0.480633,1.67391,-2.72434,0.480683,1.6734,-2.72434
1760679853928642421,-0.133181,1.22467,-2.72338,0.133196,1.22466,-2.72338,-0.480605,1.67366,-2.72436,0.480655,1.67315,-2.72436
1760679853929738637,-0.133101,1.2247,-2.7234,0.133116,1.22469,-2.7234,-0.480576,1.67341,-2.72437,0.480627,1.6729,-2.72438
1760679853930830294,-0.13303,1.22474,-2.72342,0.133044,1.22473,-2.72341,-0.480548,1.67315,-2.72439,0.480598,1.67264,-2.7244
1760679853931922963,-0.13303,1.22474,-2.72342,0.133044,1.22473,-2.72341,-0.480548,1.67315,-2.72439,0.480598,1.67264,-2.7244
1760679853933030210,-0.132963,1.22478,-2.72343,0.132978,1.22477,-2.72342,-0.480519,1.67288,-2.72441,0.48057,1.67238,-2.72442
1760679853934141314,-0.132963,1.22478,-2.72343,0.132978,1.22477,-2.72342,-0.480519,1.67288,-2.72441,0.48057,1.67238,-2.72442
1760679853935233732,-0.1329,1.22482,-2.72344,0.132915,1.22482,-2.72344,-0.48049,1.67261,-2.72443,0.480541,1.67211,-2.72444
1760679853936329437,-0.1329,1.22482,-2.72344,0.132915,1.22482,-2.72344,-0.48049,1.67261,-2.72443,0.480541,1.67211,-2.72444
1760679853937433909,-0.1329,1.22482,-2.72344,0.132915,1.22482,-2.72344,-0.48049,1.67261,-2.72443,0.480541,1.67211,-2.72444
1760679853938537739,-0.13284,1.22487,-2.72345,0.132854,1.22486,-2.72345,-0.48046,1.67234,-2.72446,0.480511,1.67184,-2.72446
1760679853939639345,-0.132758,1.22491,-2.72347,0.132772,1.2249,-2.72346,-0.48043,1.67206,-2.72448,0.480481,1.67156,-2.72448
1760679853940734088,-0.132758,1.22491,-2.72347,0.132772,1.2249,-2.72346,-0.48043,1.67206,-2.72448,0.480481,1.67156,-2.72448
1760679853941832117,-0.132659,1.22494,-2.72349,0.132673,1.22494,-2.72348,-0.4804,1.67178,-2.7245,0.480451,1.67128,-2.7245
1760679853942937730,-0.13257,1.22498,-2.7235,0.132583,1.22497,-2.7235,-0.480368,1.6715,-2.72452,0.480419,1.67099,-2.72453
